"id","kecamatan_id","kelurahan","kd_pos"
"13714","1021","Cikalong","40374"
"13715","1021","Cimaung","40374"
"13716","1021","Cipinang","40374"
"13717","1021","Jagabaya","40374"
"13718","1021","Malasari","40374"
"13719","1021","Mekarsari","40375"
"13720","1021","Pasirhuni","40374"
"13721","1021","Sukamaju","40374"
"13722","1021","Warjabakti","40374"
"13723","1022","Cibeunying","40191"
"13724","1022","Ciburial","40198"
"13725","1022","Cikadut","40191"
"13726","1022","Cimenyan","40197"
"13727","1022","Mandalamekar","40193"
"13728","1022","Mekarmanik","40196"
"13729","1022","Mekarsaluyu","40198"
"13730","1022","Padasuka","40191"
"13731","1022","Sindanglaya","40195"
"13732","1023","Babakan","40381"
"13733","1023","Bumiwangi","40381"
"13734","1023","Ciheulang","40381"
"13735","1023","Cikoneng","40381"
"13736","1023","Ciparay","40381"
"13737","1023","Gunungleutik","40381"
"13738","1023","Manggungharja","40381"
"13739","1023","Mekar Laksana","40381"
"13740","1023","Mekarsari","40381"
"13741","1023","Pakutandang","40381"
"13742","1023","Sarimahi","40381"
"13743","1023","Serangmekar","40381"
"13744","1023","Sigaracipta","40381"
"13745","1023","Sumbersari","40381"
"13746","1024","Ciwidey","40973"
"13747","1024","Lebakmuncang","40973"
"13748","1024","Nengkelan","40973"
"13749","1024","Panundaan","40973"
"13750","1024","Panyocokan","40973"
"13751","1024","Rawabogo","40973"
"13752","1024","Sukawening","40973"
"13753","1025","Cangkuang Kulon","40239"
"13754","1025","Cangkuang Wetan","40238"
"13755","1025","Citeureup","40257"
"13756","1025","Dayeuhkolot","40258"
"13757","1025","Pasawahan","40256"
"13758","1025","Sukapura","40267"
"13759","1026","Cibeet","40384"
"13760","1026","Dukuh","40384"
"13761","1026","Ibun","40384"
"13762","1026","Karyalaksana","40384"
"13763","1026","Laksana","40384"
"13764","1026","Lampegan","40384"
"13765","1026","Mekarwangi","40384"
"13766","1026","Neglasari","40384"
"13767","1026","Pangguh","40384"
"13768","1026","Sudi","40384"
"13769","1026","Talun","40384"
"13770","1026","Tanggulun","40384"
"13771","1027","Banyusari","40921"
"13772","1027","Cilampeni","40921"
"13773","1027","Gandasari","40921"
"13774","1027","Katapang","40921"
"13775","1027","Pangauban","40921"
"13776","1027","Sangkanhurip","40921"
"13777","1027","Sukamukti","40921"
"13778","1028","Cibeureum","40386"
"13779","1028","Cihawuk","40386"
"13780","1028","Cikembang","40386"
"13781","1028","Neglawangi","40386"
"13782","1028","Resmi Tingal","40386"
"13783","1028","Santosa","40386"
"13784","1028","Sukapura","40386"
"13785","1028","Tarumajaya","40386"
"13786","1029","Buninagara","40911"
"13787","1029","Cibodas","40911"
"13788","1029","Cilame","40911"
"13789","1029","Gajahmekar","40911"
"13790","1029","Jatisari","40911"
"13791","1029","Jelegong","40911"
"13792","1029","Kopo","40911"
"13793","1029","Kutawaringin","40911"
"13794","1029","Padasuka","40911"
"13795","1029","Pameuntasan","40911"
"13796","1029","Sukamulya","40911"
"13797","1030","Biru","40382"
"13798","1030","Bojong","40382"
"13799","1030","Majakerta","40382"
"13800","1030","Majalaya","40382"
"13801","1030","Majasetra","40382"
"13802","1030","Neglasari","40382"
"13803","1030","Padamulya","40382"
"13804","1030","Padaulun","40382"
"13805","1030","Sukamaju","40382"
"13806","1030","Sukamukti","40382"
"13807","1030","Wangisagara","40382"
"13808","1031","Cigondewah Hilir","40214"
"13809","1031","Lagadar","40216"
"13810","1031","Margaasih","40215"
"13811","1031","Mekar Rahayu","40218"
"13812","1031","Nanjung","40217"
"13813","1031","Rahayu","40218"
"13814","1032","Margahayu Selatan","40226"
"13815","1032","Margahayu Tengah","40225"
"13816","1032","Sayati","40228"
"13817","1032","Sukamenak","40227"
"13818","1032","Sulaeman","40229"
"13819","1033","Bojong","40215"
"13820","1033","Ciaro","40215"
"13821","1033","Ciherang","40215"
"13822","1033","Citaman","40215"
"13823","1033","Ganjar Sabar","40215"
"13824","1033","Mandalawangi","40215"
"13825","1033","Nagreg","40215"
"13826","1033","Nagreg Kendan","40215"
"13827","1034","Cikawao","40385"
"13828","1034","Cikitu","40385"
"13829","1034","Cinanggela","40385"
"13830","1034","Cipeujeuh","40385"
"13831","1034","Girimulya","40385"
"13832","1034","Mandalahaji","40385"
"13833","1034","Maruyung","40385"
"13834","1034","Mekarjaya","40385"
"13835","1034","Mekarsari","40385"
"13836","1034","Nagrak","40385"
"13837","1034","Pangauban","40385"
"13838","1034","Sukarame","40385"
"13839","1034","Tanjungwangi","40385"
"13840","1035","Bojongkunci","40376"
"13841","1035","Bojongmanggu","40376"
"13842","1035","Langonsari","40376"
"13843","1035","Rancamulya","40376"
"13844","1035","Rancatungku","40376"
"13845","1035","Sukasari","40376"
"13846","1036","Banjarsari","40378"
"13847","1036","Lamajang","40378"
"13848","1036","Margaluyu","40378"
"13849","1036","Margamekar","40378"
"13850","1036","Margamukti","40378"
"13851","1036","Margamulya","40378"
"13852","1036","Pangalengan","40378"
"13853","1036","Pulosari","40378"
"13854","1036","Sukaluyu","40378"
"13855","1036","Sukamanah","40378"
"13856","1036","Tribaktimulya","40378"
"13857","1036","Wanasuka","40378"
"13858","1036","Warnasari","40378"
"13859","1037","Cigentur","40383"
"13860","1037","Cijagra","40383"
"13861","1037","Cipaku","40383"
"13862","1037","Cipedes","40383"
"13863","1037","Drawati","40383"
"13864","1037","Karangtunggal","40383"
"13865","1037","Loa","40383"
"13866","1037","Mekarpawitan","40383"
"13867","1037","Sindangsari","40383"
"13868","1037","Sukamanah","40383"
"13869","1037","Sukamantri","40383"
"13870","1037","Tangsimekar","40383"
"13871","1038","Cibodas","40972"
"13872","1038","Cikoneng","40972"
"13873","1038","Cisondari","40972"
"13874","1038","Cukanggenteng","40972"
"13875","1038","Margamulya","40972"
"13876","1038","Mekarmaju","40972"
"13877","1038","Mekarsari","40972"
"13878","1038","Pasirjambu","40972"
"13879","1038","Sugihmukti","40972"
"13880","1038","Tenjolaya","40972"
"13881","1039","Alamendah","40973"
"13882","1039","Cipelah","40973"
"13883","1039","Indragiri","40973"
"13884","1039","Patengan","40973"
"13885","1039","Sukaresmi","40973"
"13886","1040","Bojongloa","40394"
"13887","1040","Bojongsalam","40394"
"13888","1040","Cangkuang","40394"
"13889","1040","Haurpugur","40394"
"13890","1040","Jelegong","40394"
"13891","1040","Linggar","40394"
"13892","1040","Nanjungmekar","40394"
"13893","1040","Rancaekek Kencana","40394"
"13894","1040","Rancaekek Kulon","40394"
"13895","1040","Rancaekek Wetan","40394"
"13896","1040","Sangiang","40394"
"13897","1040","Sukamanah","40394"
"13898","1040","Sukamulya","40394"
"13899","1040","Tegal Sumedang","40394"
"13900","1041","Bojongemas","40376"
"13901","1041","Cibodas","40376"
"13902","1041","Langensari","40376"
"13903","1041","Padamukti","40376"
"13904","1041","Panyadap","40376"
"13905","1041","Rancakasumba","40376"
"13906","1041","Solokan Jeruk","40376"
"13907","1042","Cingcin","40914"
"13908","1042","Karamatmulya","40914"
"13909","1042","Pamekaran","40912"
"13910","1042","Panyirapan","40915"
"13911","1042","Parungserab","40914"
"13912","1042","Sadu","40913"
"13913","1042","Sekarwangi","40914"
"13914","1042","Soreang","40911"
"13915","1042","Sukajadi","40911"
"13916","1042","Sukanagara","40911"
"13917","1043","Batujajar Barat","40561"
"13918","1043","Batujajar Timur","40561"
"13919","1043","Cangkorah","40561"
"13920","1043","Galanggang","40561"
"13921","1043","Giriasih","40561"
"13922","1043","Pangauban","40561"
"13923","1043","Selacau","40561"
"13924","1044","Cihampelas","40562"
"13925","1044","Cipatik","40562"
"13926","1044","Citapen","40562"
"13927","1044","Mekarjaya","40562"
"13928","1044","Mekarmukti","40562"
"13929","1044","Pataruman","40562"
"13930","1044","Singajaya","40562"
"13931","1044","Situwangi","40562"
"13932","1044","Tanjungjaya","40562"
"13933","1044","Tanjungwangi","40562"
"13934","1045","Cikalong","40556"
"13935","1045","Cipada","40556"
"13936","1045","Ciptagumati","40556"
"13937","1045","Cisomang Barat","40556"
"13938","1045","Ganjarsari","40556"
"13939","1045","Kanangasari","40556"
"13940","1045","Mandalamukti","40556"
"13941","1045","Mandalasari","40556"
"13942","1045","Mekarjaya","40556"
"13943","1045","Puteran","40556"
"13944","1045","Rende","40556"
"13945","1045","Tenjolaut","40556"
"13946","1045","Wangunjaya","40556"
"13947","1046","Batulayang","40562"
"13948","1046","Bongas","40562"
"13949","1046","Budiharja","40562"
"13950","1046","Cililin","40562"
"13951","1046","Karanganyar","40562"
"13952","1046","Karangtanjung","40562"
"13953","1046","Karyamukti","40562"
"13954","1046","Kidangpananjung","40562"
"13955","1046","Mukapayung","40562"
"13956","1046","Nanggerang","40562"
"13957","1046","Rancapanggung","40562"
"13958","1047","Cipatat","40554"
"13959","1047","Ciptaharja","40554"
"13960","1047","Cirawamekar","40554"
"13961","1047","Citatah","40554"
"13962","1047","Gunungmasigit","40554"
"13963","1047","Kertamukti","40554"
"13964","1047","Mandalasari","40554"
"13965","1047","Mandalawangi","40554"
"13966","1047","Nyalindung","40554"
"13967","1047","Rajamandala Kulon","40554"
"13968","1047","Sarimukti","40554"
"13969","1047","Sumurbandung","40554"
"13970","1048","Bojongmekar","40558"
"13971","1048","Ciharashas","40558"
"13972","1048","Cipeundeuy","40558"
"13973","1048","Ciroyom","40558"
"13974","1048","Jatimekar","40558"
"13975","1048","Margalaksana","40558"
"13976","1048","Margaluyu","40558"
"13977","1048","Nanggeleng","40558"
"13978","1048","Nyenang","40558"
"13979","1048","Sirnagalih","40558"
"13980","1048","Sirnaraja","40558"
"13981","1048","Sukahaji","40558"
"13982","1049","Baranangsiang","40564"
"13983","1049","Cibenda","40564"
"13984","1049","Cicangkang Hilir","40564"
"13985","1049","Cijambu","40564"
"13986","1049","Cijenuk","40564"
"13987","1049","Cintaasih","40564"
"13988","1049","Citalem","40564"
"13989","1049","Girimukti","40564"
"13990","1049","Karangsari","40564"
"13991","1049","Mekarsari","40564"
"13992","1049","Neglasari","40564"
"13993","1049","Sarinagen","40564"
"13994","1049","Sirnagalih","40564"
"13995","1049","Sukamulya","40564"
"13996","1050","Cipada","40551"
"13997","1050","Jambudipa","40551"
"13998","1050","Kertawangi","40551"
"13999","1050","Padaasih","40551"
"14000","1050","Pasirhalang","40551"
"14001","1050","Pasirlangu","40551"
"14002","1050","Sadangmekar","40551"
"14003","1050","Tugumukti","40551"
"14004","1051","Bunijaya","40565"
"14005","1051","Celak","40565"
"14006","1051","Cilangari","40565"
"14007","1051","Gununghalu","40565"
"14008","1051","Sindangjaya","40565"
"14009","1051","Sirnajaya","40565"
"14010","1051","Sukasari","40565"
"14011","1051","Tamanjaya","40565"
"14012","1051","Wargasaluyu","40565"
"14013","1052","Cibodas","40391"
"14014","1052","Cibogo","40391"
"14015","1052","Cikahuripan","40391"
"14016","1052","Cikidang","40391"
"14017","1052","Cikole","40391"
"14018","1052","Gudangkahuripan","40391"
"14019","1052","Jayagiri","40391"
"14020","1052","Kayuambon","40391"
"14021","1052","Langensari","40391"
"14022","1052","Lembang","40391"
"14023","1052","Mekarwangi","40391"
"14024","1052","Pagerwangi","40391"
"14025","1052","Sukajaya","40391"
"14026","1052","Suntenjaya","40391"
"14027","1052","Wangunharja","40391"
"14028","1052","Wangunsari","40391"
"14029","1053","Bojongkoneng","40552"
"14030","1053","Cilame","40552"
"14031","1053","Cimanggu","40552"
"14032","1053","Cimareme","40552"
"14033","1053","Gadobangkong","40552"
"14034","1053","Margajaya","40552"
"14035","1053","Mekarsari","40552"
"14036","1053","Ngamprah","40552"
"14037","1053","Pakuhaji","40552"
"14038","1053","Sukatani","40552"
"14039","1053","Tanimulya","40552"
"14040","1054","Cempakamekar","40553"
"14041","1054","Ciburuy","40553"
"14042","1054","Cimerang","40553"
"14043","1054","Cipeundeuy","40553"
"14044","1054","Jayamekar","40553"
"14045","1054","Kertajaya","40553"
"14046","1054","Kertamulya","40553"
"14047","1054","Laksanamekar","40553"
"14048","1054","Padalarang","40553"
"14049","1054","Tagogapu","40553"
"14050","1055","Cigugur Girang","40559"
"14051","1055","Cihanjuang","40559"
"14052","1055","Cihanjuang Rahayu","40559"
"14053","1055","Cihideung","40559"
"14054","1055","Ciwaruga","40559"
"14055","1055","Karyawangi","40559"
"14056","1055","Sariwangi","40559"
"14057","1056","Bojong","40566"
"14058","1056","Bojongsalam","40566"
"14059","1056","Cibedug","40566"
"14060","1056","Cibitung","40566"
"14061","1056","Cicadas","40566"
"14062","1056","Cinengah","40566"
"14063","1056","Sukamanah","40566"
"14064","1056","Sukaresmi","40566"
"14065","1057","Bojonghaleuang","40561"
"14066","1057","Cikande","40561"
"14067","1057","Cipangeran","40561"
"14068","1057","Girimukti","40561"
"14069","1057","Jati","40561"
"14070","1057","Saguling","40561"
"14071","1058","Buninagara","40563"
"14072","1058","Cicangkang Girang","40563"
"14073","1058","Cikadu","40563"
"14074","1058","Cintakarya","40563"
"14075","1058","Mekarwangi","40563"
"14076","1058","Pasirpogor","40563"
"14077","1058","Puncaksari","40563"
"14078","1058","Ranca Senggang","40563"
"14079","1058","Sindangkerta","40563"
"14080","1058","Wangunsari","40563"
"14081","1058","Weninggalih","40563"
"14082","1059","Babelan Kota","17610"
"14083","1059","Bahagia","17610"
"14084","1059","Buni Bakti","17610"
"14085","1059","Hurip Jaya","17610"
"14086","1059","Kebalen","17610"
"14087","1059","Kedung Pengawas","17610"
"14088","1059","Kedungjaya","17610"
"14089","1059","Muara Bakti","17610"
"14090","1059","Pantai Hurip","17610"
"14091","1060","Bojongmanggu","17352"
"14092","1060","Karangindah","17350"
"14093","1060","Karangmulya","17356"
"14094","1060","Medalkrisna","17350"
"14095","1060","Sukabungah","17350"
"14096","1060","Sukamukti","17350"
"14097","1061","Jaya Bakti","17720"
"14098","1061","Jaya Laksana","17720"
"14099","1061","Lenggah Jaya","17720"
"14100","1061","Lenggah Sari","17720"
"14101","1061","Setia Jaya","17720"
"14102","1061","Setialaksana","17720"
"14103","1061","Sindang Jaya","17720"
"14104","1061","Sindangsari","17720"
"14105","1062","Cibarusahjaya","17340"
"14106","1062","Cibarusahkota","17340"
"14107","1062","Ridogalih","17340"
"14108","1062","Ridomanah","17340"
"14109","1062","Sindangmulya","17340"
"14110","1062","Sirnajati","17340"
"14111","1062","Wibawamulya","17340"
"14112","1063","Cibuntu","17520"
"14113","1063","Kerta Mukti","17520"
"14114","1063","Muktiwari","17520"
"14115","1063","Sarimukti","17520"
"14116","1063","Sukajaya","17520"
"14117","1063","Wanajaya","17520"
"14118","1063","Wanasari","17520"
"14119","1064","Cikedokan","17530"
"14120","1064","Danau Indah","17530"
"14121","1064","Gandamekar","17530"
"14122","1064","Gandasari","17530"
"14123","1064","Jatiwangi","17530"
"14124","1064","Kali Jaya","17530"
"14125","1064","Mekar Wangi","17530"
"14126","1064","Sukadanau","17530"
"14127","1064","Telaga Asih","17530"
"14128","1064","Telaga Murni","17530"
"14129","1064","Telajung","17530"
"14130","1065","Cicau","17530"
"14131","1065","Hegarmukti","17530"
"14132","1065","Jayamukti","17530"
"14133","1065","Pasirpanji","17530"
"14134","1065","Pasirtanjung","17530"
"14135","1065","Sukamahi","17530"
"14136","1066","Ciantra","17530"
"14137","1066","Cibatu","17530"
"14138","1066","Pasirsari","17530"
"14139","1066","Serang","17530"
"14140","1066","Sukadami","17530"
"14141","1066","Sukaresmi","17530"
"14142","1066","Sukasejati","17530"
"14143","1067","Cipayung","17530"
"14144","1067","Hegarmanah","17530"
"14145","1067","Jatibaru","17530"
"14146","1067","Jatireja","17530"
"14147","1067","Karangsari","17530"
"14148","1067","Labansari","17530"
"14149","1067","Sertajaya","17530"
"14150","1067","Tanjungbaru","17530"
"14151","1068","Cikarang Kota","17530"
"14152","1068","Harja Mekar","17530"
"14153","1068","Karang Baru","17530"
"14154","1068","Karangasih","17530"
"14155","1068","Karangraharja","17530"
"14156","1068","Mekarmukti","17530"
"14157","1068","Pasir Gombong","17530"
"14158","1068","Simpangan","17530"
"14159","1068","Tanjungsari","17530"
"14160","1068","Waluya","17530"
"14161","1068","Wangunharja","17530"
"14162","1069","Karang Bahagia","17530"
"14163","1069","Karang Rahayu","17530"
"14164","1069","Karang Sentosa","17530"
"14165","1069","Karang Setra","17530"
"14166","1069","Karang Setu","17530"
"14167","1069","Karanganyar","17530"
"14168","1069","Karangmukti","17530"
"14169","1069","Sukaraya","17530"
"14170","1070","Bojongsari","17540"
"14171","1070","Karang Harum","17540"
"14172","1070","Karang Mekar","17540"
"14173","1070","Karang Sambung","17540"
"14174","1070","Kedungwaringin","17540"
"14175","1070","Mekar Jaya","17540"
"14176","1070","Waringin Jaya","17540"
"14177","1071","Jayasakti","17730"
"14178","1071","Pantai Bahagia","17730"
"14179","1071","Pantai Bakti","17730"
"14180","1071","Pantai Harapan Jaya","17730"
"14181","1071","Pantai Mekar","17730"
"14182","1071","Pantai Sederhana","17730"
"14183","1072","Bantarjaya","17710"
"14184","1072","Bantarsari","17710"
"14185","1072","Karang Harja","17710"
"14186","1072","Karanghaur","17710"
"14187","1072","Karangjaya","17710"
"14188","1072","Karangpatri","17710"
"14189","1072","Karangreja","17710"
"14190","1072","Karangsegar","17710"
"14191","1072","Kertajaya","17710"
"14192","1072","Kertasari","17710"
"14193","1072","Sumberreja","17710"
"14194","1072","Sumbersari","17710"
"14195","1072","Sumberurip","17710"
"14196","1073","Cilangkara","17330"
"14197","1073","Jaya Sampurna","17330"
"14198","1073","Jayamulya","17330"
"14199","1073","Nagacipta","17330"
"14200","1073","Nagasari","17330"
"14201","1073","Sirnajaya","17330"
"14202","1073","Sukaragam","17330"
"14203","1073","Sukasari","17330"
"14204","1074","Burangkeng","17320"
"14205","1074","Cibening","17320"
"14206","1074","Cijengkol","17320"
"14207","1074","Cikarageman","17320"
"14208","1074","Cileduk","17320"
"14209","1074","Kertarahayu","17320"
"14210","1074","Lubangbuaya","17320"
"14211","1074","Muktijaya","17320"
"14212","1074","Ragemanunggal","17320"
"14213","1074","Taman Rahayu","17320"
"14214","1074","Taman Sari","17320"
"14215","1075","Sukaindah","17630"
"14216","1075","Sukajadi","17630"
"14217","1075","Sukakarya","17630"
"14218","1075","Sukakersa","17630"
"14219","1075","Sukalaksana","17630"
"14220","1075","Sukamakmur","17630"
"14221","1075","Sukamurni","17630"
"14222","1076","Banjar Sari","17630"
"14223","1076","Suka Asih","17630"
"14224","1076","Sukadarma","17630"
"14225","1076","Sukahurip","17630"
"14226","1076","Sukamanah","17630"
"14227","1076","Sukamulya","17630"
"14228","1076","Sukarukun","17630"
"14229","1077","Sukabudi","17620"
"14230","1077","Sukadaya","17620"
"14231","1077","Sukakerta","17620"
"14232","1077","Sukamekar","17620"
"14233","1077","Sukaringin","17620"
"14234","1077","Sukatenang","17620"
"14235","1077","Sukawangi","17620"
"14236","1078","Sukabakti","17620"
"14237","1078","Sukamaju","17620"
"14238","1078","Sukamantri","17620"
"14239","1078","Sukarahayu","17620"
"14240","1078","Sukaraja","17620"
"14241","1078","Sukarapih","17620"
"14242","1078","Sukawijaya","17620"
"14243","1079","Jatimulya","17510"
"14244","1079","Lambangjaya","17510"
"14245","1079","Lambangsari","17510"
"14246","1079","Mangunjaya","17510"
"14247","1079","Mekarsari","17510"
"14248","1079","Setiadarma","17510"
"14249","1079","Setiamekar","17510"
"14250","1079","Sumber Jaya","17510"
"14251","1079","Tambun","17510"
"14252","1079","Tridaya Sakti","17510"
"14253","1080","Jalenjaya (Jejalenjaya)","17510"
"14254","1080","Karangsatria","17510"
"14255","1080","Satriajaya","17510"
"14256","1080","Satriamekar","17510"
"14257","1080","Sriamur","17510"
"14258","1080","Srijaya","17510"
"14259","1080","Srimahi","17510"
"14260","1080","Srimukti","17510"
"14261","1081","Pahlawan Setia","17216"
"14262","1081","Pantai Makmur","17212"
"14263","1081","Pusaka Rakyat","17214"
"14264","1081","Samudra Jaya","17217"
"14265","1081","Segara Jaya","17218"
"14266","1081","Segara Makmur","17211"
"14267","1081","Setia Asih","17215"
"14268","1081","Setia Mulya","17213"
"14269","1082","Babakan Madang","16810"
"14270","1082","Bojong Koneng","16810"
"14271","1082","Cijayanti","16810"
"14272","1082","Cipambuan","16810"
"14273","1082","Citaringgul","16810"
"14274","1082","Kadumangu","16810"
"14275","1082","Karang Tengah","16810"
"14276","1082","Sentul","16810"
"14277","1082","Sumur Batu","16810"
"14278","1083","Bojong Baru","16920"
"14279","1083","Bojong Gede","16922"
"14280","1083","Cimanggis","16920"
"14281","1083","Kedung Waringin","16923"
"14282","1083","Pabuaran","16921"
"14283","1083","Ragajaya","16920"
"14284","1083","Rawa Panjang","16920"
"14285","1083","Susukan","16920"
"14286","1083","Waringin Jaya","16920"
"14287","1084","Caringin","16730"
"14288","1084","Ciderum","16730"
"14289","1084","Ciherang Pondok","16730"
"14290","1084","Cimande","16730"
"14291","1084","Cimande Hilir","16730"
"14292","1084","Cinagara","16730"
"14293","1084","Lemah Duhur","16730"
"14294","1084","Muarajaya","16730"
"14295","1084","Pancawati","16730"
"14296","1084","Pasir Buncir","16730"
"14297","1084","Pasir Muncang","16730"
"14298","1084","Tangkil","16730"
"14299","1085","Babakan Raden","16840"
"14300","1085","Bantar Kuning","16840"
"14301","1085","Cariu","16840"
"14302","1085","Cibatu Tiga","16840"
"14303","1085","Cikutamahi","16840"
"14304","1085","Karya Mekar","16840"
"14305","1085","Kuta Mekar","16840"
"14306","1085","Mekarwangi","16840"
"14307","1085","Sukajadi","16840"
"14308","1085","Tegal Panjang","16840"
"14309","1086","Benteng","16620"
"14310","1086","Bojong Jengkol","16620"
"14311","1086","Bojong Rangkas","16620"
"14312","1086","Ciampea","16620"
"14313","1086","Ciampea Udik","16620"
"14314","1086","Cibadak","16620"
"14315","1086","Cibanteng","16620"
"14316","1086","Cibuntu","16620"
"14317","1086","Cicadas","16620"
"14318","1086","Cihideung Ilir","16620"
"14319","1086","Cihideung Udik","16620"
"14320","1086","Cinangka","16620"
"14321","1086","Tegal Waru","16620"
"14322","1087","Banjar Sari","16720"
"14323","1087","Banjar Wangi","16720"
"14324","1087","Banjar Waru","16720"
"14325","1087","Bendungan","16720"
"14326","1087","Bitung Sari","16720"
"14327","1087","Bojong Murni","16720"
"14328","1087","Ciawi","16720"
"14329","1087","Cibedug","16720"
"14330","1087","Cileungsi","16720"
"14331","1087","Citapen","16720"
"14332","1087","Jambu Luwuk","16720"
"14333","1087","Pandansari","16720"
"14334","1087","Teluk Pinang","16720"
"14335","1088","Cibinong","16911"
"14336","1088","Cirimekar","16917"
"14337","1088","Ciriung","16918"
"14338","1088","Harapan Jaya","16914"
"14339","1088","Karadenan","16913"
"14340","1088","Nanggewer","16912"
"14341","1088","Nanggewer Mekar","16912"
"14342","1088","Pabuaran","16916"
"14343","1088","Pakansari","16915"
"14344","1088","Pondok Rajeg","16914"
"14345","1088","Sukahati","16913"
"14346","1088","Tengah","16914"
"14347","1089","Cemplang","16630"
"14348","1089","Ciaruteun Ilir","16630"
"14349","1089","Ciaruteun Udik","16630"
"14350","1089","Cibatok 1","16630"
"14351","1089","Cibatok 2","16630"
"14352","1089","Cijujung","16630"
"14353","1089","Cimanggu 1","16630"
"14354","1089","Cimanggu 2","16630"
"14355","1089","Dukuh","16630"
"14356","1089","Galuga","16630"
"14357","1089","Girimulya","16630"
"14358","1089","Leuweung Kolot","16630"
"14359","1089","Situ Ilir","16630"
"14360","1089","Situ Udik","16630"
"14361","1089","Sukamaju","16630"
"14362","1090","Ciadeg","16110"
"14363","1090","Ciburayut","16110"
"14364","1090","Ciburuy","16110"
"14365","1090","Cigombong","16110"
"14366","1090","Cisalada","16110"
"14367","1090","Pasir Jaya","16119"
"14368","1090","Srogol","16110"
"14369","1090","Tugujaya","16110"
"14370","1090","Watesjaya","16110"
"14371","1091","Argapura","16660"
"14372","1091","Bangunjaya","16660"
"14373","1091","Banyu Asih","16660"
"14374","1091","Banyu Resmi","16660"
"14375","1091","Banyu Wangi","16660"
"14376","1091","Batu Jajar","16660"
"14377","1091","Bunar","16660"
"14378","1091","Cigudeg","16660"
"14379","1091","Cintamanik","16660"
"14380","1091","Mekarjaya","16660"
"14381","1091","Rengasjajar","16660"
"14382","1091","Sukamaju","16660"
"14383","1091","Sukaraksa","16660"
"14384","1091","Tegallega","16660"
"14385","1091","Wargajaya","16660"
"14386","1092","Cibalung","16740"
"14387","1092","Cijeruk","16740"
"14388","1092","Cipelang","16740"
"14389","1092","Cipicung","16740"
"14390","1092","Palasari","16740"
"14391","1092","Sukaharja","16740"
"14392","1092","Tajur Halang","16740"
"14393","1092","Tanjung Sari","16740"
"14394","1092","Warung Menteng","16740"
"14395","1093","Cileungsi","16820"
"14396","1093","Cileungsi Kidul","16820"
"14397","1093","Cipenjo","16820"
"14398","1093","Cipeucang","16820"
"14399","1093","Dayeuh","16820"
"14400","1093","Gandoang","16820"
"14401","1093","Jatisari","16820"
"14402","1093","Limus Nunggal","16820"
"14403","1093","Mampir","16820"
"14404","1093","Mekarsari","16820"
"14405","1093","Pasir Angin","16820"
"14406","1093","Setu Sari","16820"
"14407","1094","Ciapus","16610"
"14408","1094","Ciomas","16610"
"14409","1094","Ciomas Rahayu","16610"
"14410","1094","Kota Batu","16610"
"14411","1094","Laladon","16610"
"14412","1094","Mekarjaya","16610"
"14413","1094","Padasuka","16610"
"14414","1094","Pagelaran","16610"
"14415","1094","Parakan","16610"
"14416","1094","Sukaharja","16610"
"14417","1094","Sukamakmur","16610"
"14418","1095","Batu Layang","16750"
"14419","1095","Cibeureum","16750"
"14420","1095","Cilember","16750"
"14421","1095","Cisarua","16750"
"14422","1095","Citeko","16750"
"14423","1095","Jogjogan","16750"
"14424","1095","Kopo","16750"
"14425","1095","Leuwimalang","16750"
"14426","1095","Tugu Selatan","16750"
"14427","1095","Tugu Utara","16750"
"14428","1096","Babakan","16120"
"14429","1096","Cibentang","16120"
"14430","1096","Cibeuteung Muara","16120"
"14431","1096","Cibeuteung Udik","16120"
"14432","1096","Cihoe (Cihowe)","16120"
"14433","1096","Ciseeng","16120"
"14434","1096","Karihkil","16120"
"14435","1096","Kuripan","16120"
"14436","1096","Parigi Mekar","16120"
"14437","1096","Putat Nutug","16120"
"14438","1097","Citeureup","16810"
"14439","1097","Gunung Sari","16810"
"14440","1097","Hambalang","16810"
"14441","1097","Karang Asem Barat","16810"
"14442","1097","Karang Asem Timur","16810"
"14443","1097","Leuwinutug","16810"
"14444","1097","Pasir Mukti","16810"
"14445","1097","Puspanegara","16810"
"14446","1097","Puspasari","16810"
"14447","1097","Sanja","16810"
"14448","1097","Sukahati","16810"
"14449","1097","Tajur","16810"
"14450","1097","Tangkil","16810"
"14451","1097","Tarikolot","16810"
"14452","1098","Babakan","16680"
"14453","1098","Ciherang","16680"
"14454","1098","Cikarawang","16680"
"14455","1098","Dramaga","16680"
"14456","1098","Neglasari","16680"
"14457","1098","Petir","16680"
"14458","1098","Purwasari","16680"
"14459","1098","Sinar Sari","16680"
"14460","1098","Sukadamai","16680"
"14461","1098","Sukawening","16680"
"14462","1099","Bojong Kulur","16969"
"14463","1099","Bojong Nangka","16963"
"14464","1099","Ciangsana","16968"
"14465","1099","Cicadas","16964"
"14466","1099","Cikeas Udik","16966"
"14467","1099","Gunung Putri","16961"
"14468","1099","Karanggan","16960"
"14469","1099","Nagrag","16967"
"14470","1099","Tlajung Udik","16962"
"14471","1099","Wanaherang","16965"
"14472","1100","Cibadung","16340"
"14473","1100","Cibinong","16340"
"14474","1100","Cidokom","16340"
"14475","1100","Curug","16340"
"14476","1100","Gunung Sindur","16340"
"14477","1100","Jampang","16340"
"14478","1100","Pabuaran","16340"
"14479","1100","Padurenan","16340"
"14480","1100","Pengasinan","16340"
"14481","1100","Rawakalong","16340"
